country,year,week,temperature,humidity,rainfall,pressure,wind_speed
Philippines,2020,26,22.9,60.6,49.7,1011.1,4.0
Philippines,2020,27,27.3,62.8,31.9,1009.0,5.7
Philippines,2020,28,24.9,65.5,38.5,1011.1,4.8
Philippines,2020,29,25.4,65.5,37.7,1008.5,5.7
Philippines,2020,30,27.2,60.0,38.8,1008.5,2.1
Philippines,2020,31,23.7,62.7,27.9,1007.3,2.8
Philippines,2020,32,25.3,68.2,30.5,1003.4,3.3
Philippines,2020,33,23.8,74.8,26.5,1004.3,2.8
Philippines,2020,34,25.2,59.3,34.9,1009.9,2.8
Philippines,2020,35,25.1,68.5,21.9,1004.6,5.4
Philippines,2020,36,24.4,64.3,37.2,1004.6,1.3
Philippines,2020,37,23.2,63.2,33.3,1005.9,1.0
Philippines,2020,38,24.1,69.9,52.2,1002.9,2.5
Philippines,2020,39,25.5,77.7,52.4,1006.6,1.0
Philippines,2020,40,27.3,76.3,60.8,1003.3,2.2
Philippines,2020,41,23.4,71.5,83.1,1006.7,2.2
Philippines,2020,42,27.0,78.2,78.0,1003.5,3.5
Philippines,2020,43,23.3,79.6,81.2,1006.3,4.3
Philippines,2020,44,29.2,80.3,76.8,1008.4,2.0
Philippines,2020,45,27.2,80.0,127.4,1004.7,1.0
Philippines,2020,46,28.2,80.4,103.0,1004.5,1.5
Philippines,2020,47,28.6,85.3,116.6,1005.2,6.2
Philippines,2020,48,27.1,84.7,130.0,1009.4,2.7
Philippines,2020,49,26.4,77.7,136.4,1005.2,2.7
Philippines,2020,50,27.3,83.4,136.1,1012.7,3.2
Philippines,2020,51,24.6,86.4,139.8,1006.9,1.5
Philippines,2020,52,26.4,81.9,167.4,1011.5,6.5
Philippines,2021,1,28.1,93.5,162.7,1010.7,5.2
Philippines,2021,2,27.1,89.8,169.5,1011.7,4.2
Philippines,2021,3,28.7,82.8,171.3,1014.6,5.5
Philippines,2021,4,29.1,84.7,161.4,1010.1,5.6
Philippines,2021,5,30.4,79.1,178.8,1016.2,5.9
Philippines,2021,6,27.6,87.6,170.8,1011.9,9.5
Philippines,2021,7,31.0,83.2,156.4,1012.4,7.5
Philippines,2021,8,29.2,80.9,147.7,1015.2,10.5
Philippines,2021,9,24.7,75.6,180.8,1019.2,9.1
Philippines,2021,10,30.8,74.2,149.7,1016.1,6.3
Philippines,2021,11,29.4,78.0,172.9,1012.9,6.2
Philippines,2021,12,32.2,74.1,151.6,1016.4,7.6
Philippines,2021,13,30.5,68.7,153.1,1016.9,8.0
Philippines,2021,14,28.7,72.9,131.0,1016.0,10.7
Philippines,2021,15,26.3,68.7,137.3,1015.8,7.0
Philippines,2021,16,28.7,73.9,127.2,1015.9,6.0
Philippines,2021,17,28.7,77.0,129.0,1012.5,11.3
Philippines,2021,18,28.2,67.2,100.8,1016.1,8.2
Philippines,2021,19,27.2,68.8,91.8,1015.0,9.9
Philippines,2021,20,28.7,71.5,93.9,1012.1,4.6
Philippines,2021,21,30.2,66.2,99.0,1011.7,5.3
Philippines,2021,22,26.5,73.7,80.8,1013.6,7.5
Philippines,2021,23,26.4,67.8,65.6,1013.6,5.3
Philippines,2021,24,27.8,61.8,56.8,1010.6,5.7
Philippines,2021,25,25.3,68.9,60.3,1011.5,5.2
Philippines,2021,26,27.0,61.8,59.4,1013.4,4.7
Philippines,2021,27,23.1,67.4,49.6,1012.4,5.8
Philippines,2021,28,24.5,62.9,37.2,1007.8,2.8
Philippines,2021,29,25.2,64.4,40.6,1006.2,6.1
Philippines,2021,30,24.7,51.9,26.2,1009.1,1.1
Philippines,2021,31,23.6,64.0,35.7,1007.0,1.9
Philippines,2021,32,26.1,67.0,53.4,1005.6,4.0
Philippines,2021,33,25.1,58.8,20.7,1006.2,1.8
Philippines,2021,34,24.8,69.0,16.2,1005.8,4.5
Philippines,2021,35,25.1,69.8,28.1,1003.0,2.8
Philippines,2021,36,25.7,78.1,22.5,1003.0,3.3
Philippines,2021,37,24.1,65.1,52.8,1007.0,4.1
Philippines,2021,38,22.0,77.3,41.2,1007.1,6.4
Philippines,2021,39,23.3,69.4,34.1,1003.7,1.6
Philippines,2021,40,27.2,74.3,61.0,1006.0,2.6
Philippines,2021,41,25.2,65.5,69.4,1005.7,1.0
Philippines,2021,42,25.3,80.0,68.0,1008.6,1.4
Philippines,2021,43,22.6,78.0,84.2,1005.5,2.0
Philippines,2021,44,23.3,82.6,95.0,1003.4,3.9
Philippines,2021,45,26.3,85.4,97.4,1007.5,4.6
Philippines,2021,46,26.0,81.3,110.6,1006.6,2.6
Philippines,2021,47,27.1,85.6,118.7,1008.1,5.1
Philippines,2021,48,24.9,76.2,124.1,1007.4,5.4
Philippines,2021,49,27.5,83.8,132.3,1008.3,7.0
Philippines,2021,50,25.6,83.9,133.2,1006.9,5.7
Philippines,2021,51,28.3,85.8,144.9,1007.1,4.5
Philippines,2021,52,25.1,82.7,154.6,1009.8,4.5
Philippines,2022,1,29.5,80.5,157.7,1011.6,4.8
Philippines,2022,2,26.2,85.8,164.0,1012.6,5.8
Philippines,2022,3,29.7,85.4,181.9,1010.5,1.0
Philippines,2022,4,28.6,84.7,171.0,1011.1,3.6
Philippines,2022,5,26.3,81.0,154.3,1013.2,7.1
Philippines,2022,6,30.3,85.0,167.6,1014.4,7.1
Philippines,2022,7,29.6,82.0,155.5,1016.1,8.5
Philippines,2022,8,28.1,80.4,174.4,1017.6,8.4
Philippines,2022,9,29.5,77.7,178.0,1014.8,9.7
Philippines,2022,10,26.5,81.4,165.4,1012.8,6.5
Philippines,2022,11,28.8,76.3,153.8,1012.2,8.0
Philippines,2022,12,30.3,75.6,148.0,1016.0,8.9
Philippines,2022,13,28.8,80.3,148.1,1013.8,10.0
Philippines,2022,14,29.3,79.2,127.2,1017.8,8.3
Philippines,2022,15,30.5,81.5,132.7,1015.5,7.0
Philippines,2022,16,29.5,79.2,132.0,1014.2,9.9
Philippines,2022,17,28.5,70.3,136.6,1015.6,9.3
Philippines,2022,18,29.1,71.3,89.0,1010.8,6.3
Philippines,2022,19,27.4,67.6,94.5,1012.8,7.3
Philippines,2022,20,29.2,73.4,105.2,1010.4,7.4
Philippines,2022,21,30.4,68.5,70.5,1016.4,8.3
Philippines,2022,22,28.4,72.7,81.3,1015.6,5.0
Philippines,2022,23,27.3,77.0,83.8,1013.3,8.8
Philippines,2022,24,27.6,68.5,58.3,1011.1,3.0
Philippines,2022,25,27.9,60.7,61.1,1011.4,5.6
Philippines,2022,26,25.6,60.9,40.2,1009.6,2.1
Philippines,2022,27,22.1,71.1,34.6,1010.5,5.8
Philippines,2022,28,27.2,65.1,43.5,1011.8,4.3
Philippines,2022,29,28.4,60.2,31.1,1008.5,5.1
Philippines,2022,30,26.3,62.9,37.4,1007.9,3.8
Philippines,2022,31,24.7,66.9,43.1,1008.5,4.4
Philippines,2022,32,24.3,69.5,25.4,1007.5,1.9
Philippines,2022,33,25.0,67.6,49.1,1003.6,5.7
Philippines,2022,34,25.3,69.6,44.1,1004.5,1.5
Philippines,2022,35,28.7,74.5,35.8,1007.5,3.1
Philippines,2022,36,25.8,69.9,27.7,1003.4,1.0
Philippines,2022,37,25.0,78.5,48.5,1006.4,3.3
Philippines,2022,38,23.0,67.0,49.0,1003.3,1.0
Philippines,2022,39,24.7,70.8,53.3,1002.8,3.1
Philippines,2022,40,21.9,72.3,59.5,1006.3,2.7
Philippines,2022,41,23.1,72.2,75.9,1004.9,1.0
Philippines,2022,42,25.1,79.4,98.1,1004.7,3.0
Philippines,2022,43,23.7,76.7,86.0,1008.5,4.0
Philippines,2022,44,26.3,78.1,83.2,1005.4,1.0
Philippines,2022,45,26.7,76.6,88.5,1009.5,2.3
Philippines,2022,46,27.5,78.6,98.1,1007.3,1.0
Philippines,2022,47,26.9,77.8,117.5,1009.0,4.6
Philippines,2022,48,27.9,86.4,112.6,1011.0,6.4
Philippines,2022,49,28.0,87.1,131.9,1007.1,5.0
Philippines,2022,50,27.4,78.5,145.0,1009.4,3.8
Philippines,2022,51,28.4,83.9,131.6,1011.5,5.7
Philippines,2022,52,27.8,85.2,156.3,1006.1,4.0
Philippines,2023,1,27.5,86.3,144.2,1013.5,5.9
Philippines,2023,2,28.2,89.3,165.9,1012.3,7.3
Philippines,2023,3,29.8,84.1,167.5,1012.8,6.3
Philippines,2023,4,29.9,83.6,160.1,1010.2,6.1
Philippines,2023,5,29.2,89.6,164.6,1015.7,6.3
Philippines,2023,6,28.7,88.4,163.4,1013.1,7.7
Philippines,2023,7,28.2,83.9,180.5,1016.0,7.1
Philippines,2023,8,29.6,76.2,189.5,1016.8,6.3
Philippines,2023,9,30.4,85.8,174.2,1013.3,7.8
Philippines,2023,10,29.8,87.1,172.7,1010.5,6.3
Philippines,2023,11,29.4,77.9,173.1,1016.4,7.6
Philippines,2023,12,29.8,73.7,164.8,1013.1,9.8
Philippines,2023,13,28.4,73.8,135.9,1018.2,6.4
Philippines,2023,14,27.6,72.0,155.0,1015.3,4.0
Philippines,2023,15,30.8,69.0,119.2,1019.9,8.9
Philippines,2023,16,28.8,72.0,113.6,1017.3,9.1
Philippines,2023,17,28.7,73.9,126.7,1015.2,9.3
Philippines,2023,18,28.1,78.0,80.0,1015.1,5.7
Philippines,2023,19,25.0,71.9,109.6,1014.7,6.7
Philippines,2023,20,29.5,77.1,79.4,1014.4,6.6
Philippines,2023,21,29.0,63.2,83.8,1014.1,4.6
Philippines,2023,22,27.1,72.0,78.9,1010.2,5.2
Philippines,2023,23,29.3,71.6,60.8,1010.0,6.0
Philippines,2023,24,26.0,66.1,75.4,1010.3,4.9
Philippines,2023,25,27.5,69.9,46.0,1010.7,3.5
Philippines,2023,26,26.2,71.7,54.6,1013.4,3.7
Philippines,2023,27,28.1,58.8,35.2,1012.0,5.8
Philippines,2023,28,25.2,70.9,51.5,1007.7,2.2
Philippines,2023,29,25.3,69.9,39.6,1007.5,4.4
Philippines,2023,30,24.1,58.9,10.0,1006.1,5.2
Philippines,2023,31,25.9,68.3,47.9,1005.3,1.0
Philippines,2023,32,25.7,77.1,33.6,1003.7,4.4
Philippines,2023,33,25.7,70.5,43.7,1004.3,3.2
Philippines,2023,34,25.8,71.6,44.6,1004.9,1.8
Philippines,2023,35,24.1,66.4,61.9,1007.1,3.3
Philippines,2023,36,25.8,65.3,34.8,1004.9,2.1
Philippines,2023,37,21.9,67.8,52.5,1009.2,2.3
Philippines,2023,38,22.0,75.2,37.0,1004.9,1.0
Philippines,2023,39,26.4,71.3,47.3,1005.8,1.3
Philippines,2023,40,23.3,69.8,61.9,1005.8,5.1
Philippines,2023,41,24.9,90.1,59.4,1004.6,2.9
Philippines,2023,42,23.5,71.5,78.0,1004.7,2.0
Philippines,2023,43,25.3,72.7,78.4,1006.4,1.0
Philippines,2023,44,26.2,70.1,92.3,1004.4,3.4
Philippines,2023,45,26.0,79.2,96.6,1006.6,3.1
Philippines,2023,46,29.0,82.0,88.5,1004.9,2.5
Philippines,2023,47,24.5,79.6,125.4,1007.4,2.8
Philippines,2023,48,25.0,89.0,111.3,1008.9,6.3
Philippines,2023,49,29.4,81.9,125.5,1009.6,3.3
Philippines,2023,50,27.5,86.4,123.6,1009.9,5.2
Philippines,2023,51,27.4,88.2,160.1,1007.7,5.1
Philippines,2023,52,27.2,72.9,141.7,1009.5,6.9
Philippines,2024,1,26.8,81.9,158.9,1013.1,9.0
Philippines,2024,2,29.2,90.8,158.1,1015.5,4.7
Philippines,2024,3,25.9,91.4,168.0,1011.0,7.0
Philippines,2024,4,29.0,88.1,161.5,1014.8,5.7
Philippines,2024,5,26.6,85.9,165.8,1010.7,7.3
Philippines,2024,6,28.5,77.9,161.4,1012.2,5.7
Philippines,2024,7,29.5,82.4,181.8,1011.0,5.3
Philippines,2024,8,29.5,77.3,146.7,1016.1,8.4
Philippines,2024,9,31.4,80.4,169.4,1013.7,6.7
Philippines,2024,10,27.7,77.3,159.7,1013.9,6.2
Philippines,2024,11,30.3,76.8,157.9,1017.5,6.5
Philippines,2024,12,28.9,74.5,150.2,1015.3,8.5
Philippines,2024,13,28.6,82.5,155.9,1016.8,6.7
Philippines,2024,14,29.0,89.1,147.6,1020.8,10.1
Philippines,2024,15,28.3,77.2,134.6,1017.1,7.7
Philippines,2024,16,28.7,69.1,124.2,1016.3,7.3
Philippines,2024,17,28.4,67.1,104.0,1012.6,7.7
Philippines,2024,18,28.7,64.8,117.0,1013.2,8.7
Philippines,2024,19,31.5,72.5,88.7,1014.3,7.0
Philippines,2024,20,29.7,65.9,102.3,1014.9,8.2
Philippines,2024,21,28.7,74.2,80.3,1015.9,7.6
Philippines,2024,22,28.9,62.4,78.6,1011.6,7.5
Philippines,2024,23,24.3,66.2,50.5,1013.9,7.4
Philippines,2024,24,27.6,65.1,44.8,1006.4,8.1
Philippines,2024,25,29.7,72.2,49.8,1008.6,5.8
Philippines,2024,26,27.0,69.0,38.6,1009.4,5.9
Philippines,2024,27,26.8,66.0,37.1,1008.9,5.7
Philippines,2024,28,26.1,70.4,43.6,1008.0,4.2
Philippines,2024,29,24.0,62.8,39.9,1006.4,2.8
Philippines,2024,30,28.2,70.5,31.6,1006.5,5.7
Philippines,2024,31,25.9,66.2,32.8,1008.2,3.7
Philippines,2024,32,28.1,72.2,19.6,1006.3,3.5
Philippines,2024,33,26.1,72.2,39.7,1006.7,3.5
Philippines,2024,34,23.5,61.6,29.4,1002.4,1.3
Philippines,2024,35,26.5,71.7,31.7,1008.2,1.2
Philippines,2024,36,25.1,74.1,49.3,1009.8,2.1
Philippines,2024,37,24.8,68.2,50.6,1004.8,2.4
Philippines,2024,38,24.4,72.1,31.8,1003.5,4.0
Philippines,2024,39,26.9,75.2,59.4,1004.7,1.0
Philippines,2024,40,25.2,70.6,77.2,1007.0,5.1
Philippines,2024,41,25.1,76.9,64.7,1004.7,1.3
Philippines,2024,42,23.3,81.8,66.6,1006.1,1.0
Philippines,2024,43,25.4,79.9,75.8,1002.7,1.0
Philippines,2024,44,26.1,81.2,93.8,1008.7,5.8
Philippines,2024,45,24.7,79.0,102.4,1003.3,4.3
Philippines,2024,46,25.5,85.0,128.7,1005.4,2.1
Philippines,2024,47,26.0,80.4,136.1,1004.9,1.4
Philippines,2024,48,25.5,85.2,139.8,1008.8,6.0
Philippines,2024,49,28.0,84.9,131.8,1010.3,2.9
Philippines,2024,50,24.8,91.9,134.8,1008.9,3.8
Philippines,2024,51,27.5,78.2,137.2,1010.2,5.1
Philippines,2024,52,26.9,88.8,167.5,1010.4,7.8
Philippines,2025,1,27.8,83.3,145.0,1009.0,6.0
Philippines,2025,2,28.3,84.2,167.4,1011.6,6.9
Philippines,2025,3,25.3,83.8,186.2,1010.9,8.0
Philippines,2025,4,28.8,88.1,138.0,1014.2,9.2
Philippines,2025,5,28.6,80.2,176.3,1010.9,8.0
Philippines,2025,6,28.2,88.3,177.0,1010.8,6.6
Philippines,2025,7,28.2,80.2,175.8,1015.8,3.9
Philippines,2025,8,29.5,81.8,162.5,1015.0,7.8
Philippines,2025,9,31.8,82.7,176.2,1014.2,6.6
Philippines,2025,10,30.5,84.6,158.8,1013.8,8.3
Philippines,2025,11,30.6,77.7,149.3,1017.2,10.2
Philippines,2025,12,30.0,81.1,143.3,1013.7,8.9
Philippines,2025,13,30.8,69.7,152.5,1014.2,12.0
Philippines,2025,14,28.8,72.6,107.8,1013.2,6.5
Philippines,2025,15,28.9,70.5,118.8,1018.2,7.0
Philippines,2025,16,28.7,75.3,121.4,1015.9,7.9
Philippines,2025,17,31.2,73.4,105.5,1016.4,9.4
Philippines,2025,18,29.2,68.1,111.9,1013.9,6.1
Philippines,2025,19,27.6,74.1,95.9,1012.2,6.4
Philippines,2025,20,25.4,64.8,82.4,1013.2,6.6
Philippines,2025,21,31.9,63.4,93.9,1011.2,5.2
Philippines,2025,22,28.2,61.8,76.0,1011.7,8.6
Philippines,2025,23,29.7,75.7,68.8,1009.2,4.4
Philippines,2025,24,27.7,64.8,69.7,1009.6,5.1
Philippines,2025,25,27.8,65.8,65.5,1012.3,5.3
Philippines,2025,26,29.1,68.2,59.2,1012.1,3.9
Philippines,2025,27,27.6,64.3,48.0,1008.8,7.4
Philippines,2025,28,25.5,71.6,48.9,1011.4,5.6
Philippines,2025,29,24.5,70.2,33.5,1008.9,4.4
Philippines,2025,30,25.5,63.7,28.3,1009.9,5.2
Philippines,2025,31,27.4,61.4,21.4,1006.4,3.7
Philippines,2025,32,22.3,64.0,29.8,1002.5,1.4
Philippines,2025,33,25.2,61.5,28.6,1003.4,5.4
Philippines,2025,34,24.9,68.2,18.5,1006.7,1.7
Philippines,2025,35,25.6,69.1,29.2,1005.6,4.2
Philippines,2025,36,25.0,64.1,31.3,1004.0,2.0
Philippines,2025,37,25.9,71.9,64.8,1007.2,1.7
Philippines,2025,38,24.0,72.4,42.3,1004.9,1.9
Philippines,2025,39,27.2,69.4,44.8,1003.5,1.5
Philippines,2025,40,24.1,77.7,71.6,1002.8,2.3
Philippines,2025,41,23.4,76.2,90.7,1002.4,1.0
Philippines,2025,42,26.1,72.0,67.7,1008.2,3.7
Philippines,2025,43,24.2,80.7,114.7,1006.6,4.1
Philippines,2025,44,23.6,79.6,73.5,1008.0,2.0
Philippines,2025,45,21.6,81.9,110.7,1001.5,2.7
Philippines,2025,46,25.0,82.7,106.0,1010.0,2.8
Philippines,2025,47,26.8,74.2,107.7,1004.1,4.5
Philippines,2025,48,27.2,86.1,114.6,1007.1,4.0
Philippines,2025,49,23.6,85.0,135.6,1008.7,3.7
Philippines,2025,50,28.0,87.0,137.4,1008.7,4.0
Philippines,2025,51,29.7,84.4,146.0,1008.8,2.2
Philippines,2025,52,28.3,85.3,143.3,1012.1,7.3
